 0   0      0.3623697760E-16      0.3095119758E-16      0.1169733524E-16
 1   0      0.8191186266E-17      0.6559423887E-17      0.3401929262E-17
 2   0      0.3561070247E-17      0.2785516615E-17      0.1531340239E-17
 3   0      0.1542574360E-17      0.1141578063E-17      0.7726686414E-18
 4   0      0.1048337626E-17      0.1016249411E-17      0.1447617272E-18
 0   1      0.5878288346E-17      0.4585002351E-17      0.1181712891E-17
 1   1      0.1037253137E-17      0.7482621003E-18      0.1769440432E-18
 2   1      0.4443404121E-18      0.3015894502E-18      0.8464745995E-19
 3   1      0.1569954775E-18      0.9004278408E-19      0.3164790138E-19
 4   1      0.2360066325E-18      0.1998456784E-18      0.4160816255E-19
 0   2      0.2709873427E-17      0.2145329485E-17      0.3194742600E-18
 1   2      0.4804924393E-18      0.3502675147E-18      0.3674407354E-19
 2   2      0.2054857565E-18      0.1414282330E-18      0.1947772192E-19
 3   2      0.7291244237E-19      0.4251121639E-19      0.6883401244E-20
 4   2      0.1077640089E-18      0.9306841938E-19      0.1098451587E-19
 0   3      0.9780641885E-18      0.7448572667E-18      0.1234889538E-18
 1   3      0.1378517691E-18      0.9227859007E-19      0.6343701193E-19
 2   3      0.5762810805E-19      0.3459494241E-19      0.2632363502E-19
 3   3      0.1480993463E-19      0.4444081591E-20      0.1422375845E-19
 4   3      0.4665228731E-19      0.3891997512E-19      0.5966357689E-21
 0   4      0.1205054736E-17      0.1014954396E-17      0.8653498883E-18
 1   4      0.3003386204E-18      0.2382452612E-18      0.2327272120E-18
 2   4      0.1319196452E-18      0.1028097376E-18      0.1026347786E-18
 3   4      0.6062179104E-19      0.4564216888E-19      0.4883693867E-19
 4   4      0.2909922726E-19      0.2742883607E-19      0.1824028610E-19
 0   0      0.8843950313E-15      0.8247657517E-15      0.1831548432E-15
 1   0      0.2329151601E-15      0.1991571657E-15      0.8613691269E-16
 2   0      0.1016975303E-15      0.8629536097E-16      0.3895232817E-16
 3   0      0.4803889093E-16      0.3898689268E-16      0.2256832948E-16
 4   0      0.1787294001E-16      0.2210687275E-16      0.4977950141E-17
 0   1      0.1568304243E-15      0.1286977553E-15      0.1979332380E-16
 1   1      0.3288560308E-16      0.2497389510E-16      0.5299597690E-17
 2   1      0.1422377183E-16      0.1041736074E-16      0.2542009509E-17
 3   1      0.5847122174E-17      0.3914932215E-17      0.1329765179E-17
 4   1      0.5105198636E-17      0.4790001599E-17      0.1382248027E-18
 0   2      0.7323296951E-16      0.6070786089E-16      0.3748223625E-17
 1   2      0.1535376542E-16      0.1170359297E-16      0.1241038640E-17
 2   2      0.6633273128E-17      0.4884120726E-17      0.6466308743E-18
 3   2      0.2727908533E-17      0.1831046452E-17      0.3882235672E-18
 4   2      0.2364749964E-17      0.2257825701E-17      0.1028265195E-18
 0   3      0.2862155102E-16      0.2222403245E-16      0.3619545015E-17
 1   3      0.5093379760E-17      0.3520715951E-17      0.1418637293E-17
 2   3      0.2176810336E-17      0.1407635166E-17      0.5766795273E-18
 3   3      0.7762970705E-18      0.4003321025E-18      0.2875665806E-18
 4   3      0.1125009008E-17      0.9964786269E-18      0.4993508610E-19
 0   4      0.2662934825E-16      0.2565758551E-16      0.1713705030E-16
 1   4      0.7789800410E-17      0.6850597766E-17      0.5867839403E-17
 2   4      0.3427565076E-17      0.3013677471E-17      0.2592360702E-17
 3   4      0.1699453153E-17      0.1447569899E-17      0.1355246541E-17
 4   4      0.3753092467E-18      0.5254634878E-18      0.9363909929E-19
 0   0      0.1264046977E-13      0.1314015378E-13      0.1061280170E-15
 1   0      0.4409787850E-14      0.4080848286E-14      0.1363793131E-14
 2   0      0.1921953749E-14      0.1786755348E-14      0.6211500212E-15
 3   0      0.9927645938E-15      0.8907142794E-15      0.4205334463E-15
 4   0      0.1462164918E-15      0.2126250713E-15      0.2178331892E-15
 0   1      0.2857207494E-14      0.2303535961E-14      0.3767865976E-15
 1   1      0.6820773439E-15      0.5272130760E-15      0.1077859137E-15
 2   1      0.2964291987E-15      0.2212531451E-15      0.5304142554E-16
 3   1      0.1309927139E-15      0.9173648324E-16      0.2762551959E-16
 4   1      0.8050618444E-16      0.7953402192E-16      0.1227370321E-17
 0   2      0.1335691565E-14      0.1100885002E-14      0.7933230685E-16
 1   2      0.3184233638E-15      0.2492085329E-15      0.2508451897E-16
 2   2      0.1381328220E-15      0.1047250617E-15      0.1364359639E-16
 3   2      0.6101257427E-16      0.4331133042E-16      0.7713699032E-17
 4   2      0.3763439462E-16      0.3777175709E-16      0.1664772213E-17
 0   3      0.5866292168E-15      0.4365637125E-15      0.8974734910E-17
 1   3      0.1132686348E-15      0.7790600763E-16      0.2171346354E-16
 2   3      0.4889561993E-16      0.3135835076E-16      0.8235976377E-17
 3   3      0.1882784832E-16      0.1007847592E-16      0.5485438719E-17
 4   3      0.2064807626E-16      0.1955297457E-16      0.2094143231E-17
 0   4      0.3304438321E-15      0.3816215630E-15      0.1383661589E-15
 1   4      0.1435274526E-15      0.1383399177E-15      0.1016796188E-15
 2   4      0.6297276505E-16      0.6156072854E-16      0.4486133196E-16
 3   4      0.3458909187E-16      0.3262961420E-16      0.2676201610E-16
 4   4      0.8451422372E-18      0.1748100422E-17      0.6032997580E-17
 0   0      0.6201686117E-15      0.5331059855E-15      0.1592099731E-15
 1   0      0.1656427165E-15      0.1367369685E-15      0.6394793448E-16
 2   0      0.7221267233E-16      0.5845939299E-16      0.2906799970E-16
 3   0      0.3376897823E-16      0.2633025754E-16      0.1588296187E-16
 4   0      0.1461137403E-16      0.1496542363E-16      0.4891880233E-18
 0   1      0.1211625221E-15      0.8860036704E-16      0.3228109866E-16
 1   1      0.2335345999E-16      0.1629759190E-16      0.4843605582E-17
 2   1      0.1011978078E-16      0.6587393052E-17      0.2347845992E-17
 3   1      0.3890588197E-17      0.2188135634E-17      0.8647090120E-18
 4   1      0.4265801755E-17      0.3907851551E-17      0.9746235512E-18
 0   2      0.5560763439E-16      0.4177525451E-16      0.1049278871E-16
 1   2      0.1077579724E-16      0.7691634924E-17      0.1261604808E-17
 2   2      0.4657426286E-17      0.3119355141E-17      0.6550324742E-18
 3   2      0.1795416799E-17      0.1046306984E-17      0.2158807940E-18
 4   2      0.1954708545E-17      0.1815912818E-17      0.3207666462E-18
 0   3      0.2245575340E-16      0.1584617809E-16      0.1743266042E-17
 1   3      0.3436964938E-17      0.2165394290E-17      0.8816582346E-18
 2   3      0.1469391790E-17      0.8199310206E-18      0.3401574391E-18
 3   3      0.4453143181E-18      0.1438495143E-18      0.2562967850E-18
 4   3      0.9400808486E-18      0.8496841819E-18      0.1629651791E-18
 0   4      0.1905473518E-16      0.1645071788E-16      0.1219674714E-16
 1   4      0.5924111855E-17      0.4882385463E-17      0.4441498066E-17
 2   4      0.2606517832E-17      0.2123061646E-17      0.1966022209E-17
 3   4      0.1303139941E-17      0.1035022870E-17      0.1029757092E-17
 4   4      0.2931078428E-18      0.3189226838E-18      0.9992706858E-19
 0   0      0.7887896275E-14      0.6938213469E-14      0.4332261664E-15
 1   0      0.3083312274E-14      0.2686843948E-14      0.1042241979E-14
 2   0      0.1345595694E-14      0.1162016177E-14      0.4840798297E-15
 3   0      0.7024166497E-15      0.6019399332E-15      0.3083049712E-15
 4   0      0.9054069236E-16      0.9022664232E-16      0.1177509976E-15
 0   1      0.2321650689E-14      0.1503854833E-14      0.8680564444E-15
 1   1      0.5086045409E-15      0.3378320904E-15      0.1315421279E-15
 2   1      0.2227638132E-15      0.1369878702E-15      0.6473910075E-16
 3   1      0.9298176757E-16      0.5247505112E-16      0.2395525473E-16
 4   1      0.7424214930E-16      0.6307056154E-16      0.2661162213E-16
 0   2      0.1058653687E-14      0.7202732265E-15      0.3239738437E-15
 1   2      0.2336226078E-15      0.1612883736E-15      0.4053187065E-16
 2   2      0.1019710768E-15      0.6575984779E-16      0.2094517461E-16
 3   2      0.4268646079E-16      0.2543931756E-16      0.6923439016E-17
 4   2      0.3378317570E-16      0.2935771404E-16      0.1040886219E-16
 0   3      0.5041739270E-15      0.3172107782E-15      0.1694365916E-15
 1   3      0.8441975057E-16      0.4891996620E-16      0.3299755171E-17
 2   3      0.3679601003E-16      0.1865923541E-16      0.8856251575E-19
 3   3      0.1258893790E-16      0.4246024942E-17      0.3458177560E-17
 4   3      0.1943188668E-16      0.1668258496E-16      0.8350211836E-17
 0   4      0.1787613648E-15      0.1740380500E-15      0.5320291417E-16
 1   4      0.1048725954E-15      0.9340228630E-16      0.7400541286E-16
 2   4      0.4605825303E-16      0.4119290898E-16      0.3284649973E-16
 3   4      0.2619681873E-16      0.2321205835E-16      0.2022909627E-16
 4   4      0.2637472197E-17      0.2036148730E-17      0.5848973824E-17
 0   0      0.8105682577E-14      0.1379915674E-14      0.8408830290E-13
 1   0      0.4813564114E-13      0.4702492533E-13      0.1126869230E-13
 2   0      0.2099258861E-13      0.2072745018E-13      0.5663009229E-14
 3   0      0.1352689581E-13      0.1331740792E-13      0.5367444810E-14
 4   0      0.4881000080E-14      0.5122176938E-14      0.5782573006E-14
 0   1      0.3832791646E-13      0.1779901101E-13      0.2310820780E-13
 1   1      0.1048999759E-13      0.6372393297E-14      0.3563120858E-14
 2   1      0.4655428206E-14      0.2579214011E-14      0.1783482756E-14
 3   1      0.2149429855E-14      0.1191107445E-14      0.6703819111E-15
 4   1      0.1012218673E-14      0.6762641320E-15      0.7030482958E-15
 0   2      0.1726462783E-13      0.8979283288E-14      0.9668169625E-14
 1   2      0.4790545734E-14      0.3101763384E-14      0.1258631884E-14
 2   2      0.2116147574E-14      0.1266774425E-14      0.6510939249E-15
 3   2      0.9812180893E-15      0.5871179998E-15      0.2203123997E-15
 4   2      0.4526442139E-15      0.3179585163E-15      0.3125781866E-15
 0   3      0.1091701128E-13      0.5622229815E-14      0.7571186895E-14
 1   3      0.2029227123E-14      0.1031504830E-14      0.4257178436E-15
 2   3      0.9015122441E-15      0.3917883134E-15      0.2372951586E-15
 3   3      0.3423211162E-15      0.1090523280E-15      0.2435951882E-17
 4   3      0.3806061961E-15      0.2998731271E-15      0.3152953470E-15
 0   4      0.3592305376E-14      0.2001407362E-14      0.5460190103E-14
 1   4      0.1434459311E-14      0.1561812058E-14      0.8411307178E-15
 2   4      0.6245924258E-15      0.7081582282E-15      0.3750911659E-15
 3   4      0.4745436077E-15      0.5058749123E-15      0.3516694968E-15
 4   4      0.3272507365E-15      0.3145475770E-15      0.3643446531E-15
 0   0      0.4875150624E-11      0.1844172498E-11      0.6381783173E-11
 1   0      0.8388644661E-12      0.1336100878E-11      0.1916154192E-12
 2   0      0.3543877668E-12      0.6156377609E-12      0.7416682019E-13
 3   0      0.3285699325E-12      0.4465594437E-12      0.8397415512E-13
 4   0      0.3278827404E-12      0.2974452562E-12      0.3098818878E-12
 0   1      0.3297115043E-12      0.1804199547E-12      0.6525326633E-13
 1   1      0.2303215191E-12      0.1904041394E-12      0.3594980693E-13
 2   1      0.1010442280E-12      0.8179532173E-13      0.2055942610E-13
 3   1      0.5740388493E-13      0.4804470846E-13      0.1178253038E-13
 4   1      0.4431757247E-14      0.7591043049E-14      0.2301610974E-14
 0   2      0.1590503037E-12      0.1133511002E-12      0.2584040927E-13
 1   2      0.1078083710E-12      0.9319007691E-13      0.8825839818E-14
 2   2      0.4707947901E-13      0.4017962725E-13      0.6064146331E-14
 3   2      0.2668683686E-13      0.2320655747E-13      0.3333771024E-14
 4   2      0.1879741211E-14      0.2868147230E-14      0.4860077107E-15
 0   3      0.1899962809E-12      0.1049192676E-12      0.1380642626E-12
 1   3      0.5063771270E-13      0.3271677884E-13      0.5679434109E-14
 2   3      0.2234467478E-13      0.1335627929E-13      0.3750447553E-14
 3   3      0.1025618449E-13      0.6001816559E-14      0.4585723124E-15
 4   3      0.5036282167E-14      0.3815158675E-14      0.5957013361E-14
 0   4      0.2528579958E-12      0.1119729258E-12      0.3075399844E-12
 1   4      0.1894122586E-13      0.4228856126E-13      0.2232656596E-14
 2   4      0.7774483919E-14      0.2004521920E-13      0.7411436593E-15
 3   4      0.1027026305E-13      0.1582920688E-13      0.6825941378E-14
 4   4      0.1476306163E-13      0.1323137817E-13      0.1585134507E-13
 0   0      0.6786413911E-13      0.1332637844E-12      0.1256866100E-12
 1   0      0.7310565110E-13      0.7859337930E-13      0.1364432858E-13
 2   0      0.3167066592E-13      0.3503548899E-13      0.6462536425E-14
 3   0      0.1921349747E-13      0.2021300771E-13      0.6986799479E-14
 4   0      0.4588465172E-14      0.3160766600E-14      0.8798327585E-14
 0   1      0.4332790110E-13      0.3338334822E-13      0.6126944740E-14
 1   1      0.1330157903E-13      0.1055869881E-13      0.2062799486E-14
 2   1      0.5804464783E-14      0.4475691061E-14      0.1068345643E-14
 3   1      0.2818901946E-14      0.2139347536E-14      0.5734548798E-15
 4   1      0.9346721087E-15      0.8575324370E-15      0.1663822579E-16
 0   2      0.2033626919E-13      0.1647902086E-13      0.1521066239E-14
 1   2      0.6213076854E-14      0.5054265241E-14      0.4816412611E-15
 2   2      0.2703740865E-14      0.2147605062E-14      0.2858907052E-15
 3   2      0.1311650592E-14      0.1020756853E-14      0.1581726193E-15
 4   2      0.4402422697E-15      0.4212008726E-15      0.2450892020E-16
 0   3      0.1126581127E-13      0.7721820238E-14      0.2794198811E-14
 1   3      0.2450772983E-14      0.1658827301E-14      0.1761661321E-15
 2   3      0.1068360469E-14      0.6736339100E-15      0.3747779652E-16
 3   3      0.4450102047E-15      0.2528930392E-15      0.8293920092E-16
 4   3      0.3604827349E-15      0.3217923016E-15      0.1466550785E-15
 0   4      0.6248855472E-15      0.2727129422E-14      0.4176622535E-14
 1   4      0.2223621772E-14      0.2599687663E-14      0.1355832334E-14
 2   4      0.9660711771E-15      0.1180942577E-14      0.5941943766E-15
 3   4      0.6475056858E-15      0.7274648415E-15      0.4787685221E-15
 4   4      0.2995627485E-15      0.2361434229E-15      0.3876195289E-15
 0   0      0.2130595641E-11      0.2103153762E-11      0.7080440924E-11
 1   0      0.1649649713E-11      0.2254877383E-11      0.5420509015E-13
 2   0      0.7073629637E-12      0.1031454930E-11      0.1829247768E-13
 3   0      0.5121069201E-12      0.6449046925E-12      0.1422459470E-12
 4   0      0.3107526555E-12      0.2358561548E-12      0.3826072970E-12
 0   1      0.6141239786E-12      0.6946832112E-12      0.3173231081E-12
 1   1      0.3342227435E-12      0.3186290939E-12      0.7102940706E-14
 2   1      0.1451879567E-12      0.1397045676E-12      0.6557041253E-14
 3   1      0.8134998220E-13      0.7625670360E-13      0.1117073796E-13
 4   1      0.4015689755E-14      0.2887570308E-15      0.1965047255E-13
 0   2      0.3093314855E-12      0.3590576554E-12      0.1624381109E-12
 1   2      0.1588669334E-12      0.1530476539E-12      0.7475132134E-14
 2   2      0.6887328297E-13      0.6712583251E-13      0.1685302093E-14
 3   2      0.3826812477E-13      0.3616840761E-13      0.2419482401E-14
 4   2      0.1098880352E-14      0.9923712743E-15      0.8658159186E-14
 0   3      0.2291357745E-12      0.1823566032E-12      0.2021210774E-13
 1   3      0.6743347263E-13      0.5303321769E-13      0.9248733164E-14
 2   3      0.2937360063E-13      0.2246660329E-13      0.3104666608E-14
 3   3      0.1413859548E-13      0.1047432300E-13      0.2490588756E-14
 4   3      0.5032002766E-14      0.4928802823E-14      0.1835881961E-14
 0   4      0.1556890771E-12      0.2161795363E-13      0.2560233272E-12
 1   4      0.4387116154E-13      0.7134944698E-13      0.1957114736E-13
 2   4      0.1872483055E-13      0.3325117319E-13      0.8307996677E-14
 3   4      0.1576840951E-13      0.2198593550E-13      0.1104010954E-13
 4   4      0.1383659994E-13      0.1094989027E-13      0.1630132598E-13
 0   0      0.2537717164E-09      0.9858627523E-10      0.2799568131E-09
 1   0      0.9799270494E-11      0.3753811800E-10      0.1883995287E-10
 2   0      0.3673779662E-11      0.1798133320E-10      0.8261349480E-11
 3   0      0.7707035660E-11      0.1426776022E-10      0.4602204881E-12
 4   0      0.1394984432E-10      0.1220249076E-10      0.1228244813E-10
 0   1      0.1004710365E-10      0.2936637930E-11      0.1330027767E-10
 1   1      0.4615359499E-11      0.5589066309E-11      0.8005839549E-12
 2   1      0.1987725261E-11      0.2518924252E-11      0.2583790878E-12
 3   1      0.1483862499E-11      0.1711047194E-11      0.1006045842E-12
 4   1      0.9605161788E-12      0.8949760121E-12      0.6088501230E-12
 0   2      0.4008421837E-11      0.2999964279E-12      0.5697493548E-11
 1   2      0.2241974879E-11      0.2751557599E-11      0.5135805353E-12
 2   2      0.9620043306E-12      0.1239443660E-11      0.1817281461E-12
 3   2      0.7022836677E-12      0.8195323777E-12      0.3112025921E-14
 4   2      0.4257089120E-12      0.3846749317E-12      0.2428125698E-12
 0   3      0.2189171317E-11      0.1605238610E-11      0.1803922247E-11
 1   3      0.1200333847E-11      0.1009810420E-11      0.5163271136E-13
 2   3      0.5253416192E-12      0.4350858099E-12      0.6653608995E-14
 3   3      0.2913952377E-12      0.2444431340E-12      0.3565644706E-13
 4   3      0.6747821365E-14      0.1479132777E-13      0.9370016725E-13
 0   4      0.1071873248E-10      0.4508373629E-11      0.1230028595E-10
 1   4      0.5305993428E-14      0.1128954009E-11      0.4613622912E-12
 2   4      0.2197511486E-13      0.5570136319E-12      0.2183804427E-12
 3   4      0.2107318564E-12      0.4775661278E-12      0.1153607657E-12
 4   4      0.5460698330E-12      0.4753522392E-12      0.5786922235E-12
 0   0      0.4801799821E-07      0.6349495629E-07      0.1239472318E-08
 1   0      0.4494578508E-08      0.7992435580E-08      0.3036226212E-09
 2   0      0.1782694381E-08      0.3520560934E-08      0.1297937038E-09
 3   0      0.9770711029E-10      0.9563027590E-09      0.6069639812E-10
 4   0      0.2312142132E-08      0.2415025913E-08      0.2538465515E-10
 0   1      0.3097298833E-09      0.3913488843E-08      0.8915789936E-08
 1   1      0.5022007002E-09      0.1472892957E-08      0.1107068660E-08
 2   1      0.2116474342E-09      0.6929097558E-09      0.4666361895E-09
 3   1      0.1476230323E-09      0.3868341826E-09      0.1150972462E-09
 4   1      0.7747933727E-10      0.5240249116E-10      0.3585721382E-09
 0   2      0.3006770376E-09      0.1712770434E-08      0.3199961333E-08
 1   2      0.2498728319E-09      0.5773146328E-09      0.4335001921E-09
 2   2      0.1073555081E-09      0.2694309602E-09      0.1819545967E-09
 3   2      0.6506856001E-10      0.1457365274E-09      0.5106643089E-10
 4   2      0.1571687466E-10      0.7274927653E-11      0.1244634553E-09
 0   3      0.3502408098E-09      0.1027871636E-08      0.1567762330E-08
 1   3      0.1458022008E-09      0.3073605425E-09      0.2292874707E-09
 2   3      0.6306799692E-10      0.1427100003E-09      0.9576676873E-10
 3   3      0.3446222460E-10      0.7439294080E-10      0.2937601571E-10
 4   3      0.7241385359E-13      0.3705648461E-11      0.5947242999E-10
 0   4      0.6022780235E-09      0.7357826216E-09      0.4355002521E-09
 1   4      0.8080918066E-10      0.1264280724E-09      0.9814870173E-10
 2   4      0.3592570312E-10      0.5747390495E-10      0.4003626239E-10
 3   4      0.1110725890E-10      0.2285205767E-10      0.1687247948E-10
 4   4      0.2095344667E-10      0.2015925411E-10      0.1396040996E-10
 0   0      0.1672382877E-08      0.2253821035E-08      0.6516306109E-10
 1   0      0.1374087141E-09      0.2680596939E-09      0.1488088249E-10
 2   0      0.5232676693E-10      0.1172615267E-09      0.6428308859E-11
 3   0      0.3719060632E-11      0.2825834369E-10      0.2933600337E-11
 4   0      0.8623921105E-10      0.9039857486E-10      0.1403591205E-11
 0   1      0.7443314097E-10      0.2352456711E-09      0.3274590683E-09
 1   1      0.3446707098E-10      0.7130083912E-10      0.3932404709E-10
 2   1      0.1489121139E-10      0.3315536794E-10      0.1644146546E-10
 3   1      0.8378295748E-11      0.1743690099E-10      0.3709865256E-11
 4   1      0.6374093488E-12      0.3770861813E-12      0.1361767474E-10
 0   2      0.4309235667E-10      0.9775489463E-10      0.1234745564E-09
 1   2      0.1508459773E-10      0.2773502173E-10      0.1659970717E-10
 2   2      0.6560509579E-11      0.1282196366E-10      0.6950288474E-11
 3   2      0.3463784211E-11      0.6575528559E-11      0.1913819729E-11
 4   2      0.2737470233E-12      0.6162449151E-12      0.4866027818E-11
 0   3      0.2788680449E-10      0.5506492348E-10      0.6357865889E-10
 1   3      0.8104631009E-11      0.1458886551E-10      0.9334961121E-11
 2   3      0.3531344142E-11      0.6727254121E-11      0.3907073847E-11
 3   3      0.1760633262E-11      0.3362914212E-11      0.1206211360E-11
 4   3      0.4088197251E-12      0.5561309726E-12      0.2405661557E-11
 0   4      0.2149881689E-10      0.2964736019E-10      0.2431177562E-10
 1   4      0.2847332828E-11      0.5382112139E-11      0.5101333845E-11
 2   4      0.1259627625E-11      0.2471084890E-11      0.2130169434E-11
 3   4      0.3819566193E-12      0.1033215412E-11      0.8844777027E-12
 4   4      0.7563891933E-12      0.7213091895E-12      0.7441547487E-12
 0   0      0.5756373314E-10      0.7944385964E-10      0.3210369906E-11
 1   0      0.3887228415E-11      0.8774351963E-11      0.7027127884E-12
 2   0      0.1370609991E-11      0.3800337563E-11      0.3057726532E-12
 3   0      0.4424413367E-12      0.7498668452E-12      0.1374789373E-12
 4   0      0.3221579739E-11      0.3390639040E-11      0.7073197003E-13
 0   1      0.6337548908E-11      0.1247627653E-10      0.1201584997E-10
 1   1      0.1940484704E-11      0.3341804729E-11      0.1387954902E-11
 2   1      0.8467913655E-12      0.1541693879E-11      0.5745468585E-12
 3   1      0.4325851043E-12      0.7764635789E-12      0.1147513043E-12
 4   1      0.6873715158E-13      0.1099907193E-12      0.5183069188E-12
 0   2      0.2928364179E-11      0.5051274370E-11      0.4779089989E-11
 1   2      0.8027755085E-12      0.1293274073E-11      0.6379786603E-12
 2   2      0.3512491345E-12      0.5940047259E-12      0.2664733839E-12
 3   2      0.1726021632E-12      0.2930666760E-12      0.7201488141E-13
 4   2      0.4554871898E-13      0.5950505918E-13      0.1907228662E-12
 0   3      0.1655895110E-11      0.2749110030E-11      0.2583942690E-11
 1   3      0.4138098541E-12      0.6749348399E-12      0.3811650204E-12
 2   3      0.1810761031E-12      0.3097488099E-12      0.1598720011E-12
 3   3      0.8569548197E-13      0.1502127981E-12      0.4972829569E-13
 4   3      0.3189215489E-13      0.3787834662E-13      0.9742955742E-13
 0   4      0.7662790921E-12      0.1201295633E-11      0.1240936222E-11
 1   4      0.1006735179E-12      0.2298362159E-12      0.2503546758E-12
 2   4      0.4434426855E-13      0.1064674827E-12      0.1060409932E-12
 3   4      0.1332218635E-13      0.4648817000E-13      0.4371328967E-13
 4   4      0.2697698830E-13      0.2538623348E-13      0.3688453950E-13
 0   0      0.2210715301E-12      0.3147040405E-12      0.1252788117E-12
 1   0      0.1139882970E-12      0.1187300821E-12      0.2499782423E-13
 2   0      0.4963849002E-13      0.5302243268E-13      0.1141749327E-13
 3   0      0.2819975613E-13      0.2849126407E-13      0.1057131334E-13
 4   0      0.2831768249E-14      0.4179910560E-15      0.1125046522E-13
 0   1      0.6317664097E-13      0.5836305719E-13      0.4410510675E-14
 1   1      0.1902589954E-13      0.1623662640E-13      0.1858038333E-14
 2   1      0.8281992704E-14      0.7001185275E-14      0.9514428682E-15
 3   1      0.4069368735E-14      0.3299904869E-14      0.7521283379E-15
 4   1      0.1181553403E-14      0.1384067926E-14      0.6369977623E-15
 0   2      0.3024471674E-13      0.2832189418E-13      0.3945302606E-14
 1   2      0.8973702897E-14      0.7693752867E-14      0.2407513847E-15
 2   2      0.3901223755E-14      0.3317942226E-14      0.1683547150E-15
 3   2      0.1908256925E-14      0.1551632066E-14      0.2103342044E-15
 4   2      0.5784970331E-15      0.6846822773E-15      0.3214739336E-15
 0   3      0.1455791312E-13      0.1168707002E-13      0.1134247272E-14
 1   3      0.3430382491E-14      0.2564490324E-14      0.6214958568E-15
 2   3      0.1488717279E-14      0.1071282992E-14      0.2400993674E-15
 3   3      0.6557595767E-15      0.4323315004E-15      0.1310608053E-15
 4   3      0.4102850112E-15      0.4171701543E-15      0.8334792987E-17
 0   4      0.4106900411E-14      0.8580032988E-14      0.1285360612E-14
 1   4      0.3404937506E-14      0.3860431258E-14      0.2225854364E-14
 2   4      0.1488704089E-14      0.1751675448E-14      0.9778648739E-15
 3   4      0.9062622153E-15      0.9908038765E-15      0.6838238530E-15
 4   4      0.2463131102E-15      0.1287086990E-15      0.3881028864E-15
 0   0      0.2065672017E-13      0.2152419407E-13      0.1052024282E-14
 1   0      0.6415374833E-14      0.5863262693E-14      0.2060114421E-14
 2   0      0.2810671714E-14      0.2582094494E-14      0.9361733849E-15
 3   0      0.1428563297E-14      0.1251808606E-14      0.6281774077E-15
 4   0      0.1868838724E-15      0.4401061437E-15      0.3750145222E-15
 0   1      0.4014039280E-14      0.3509940770E-14      0.1354899735E-15
 1   1      0.9785519482E-15      0.7831120541E-15      0.1364976187E-15
 2   1      0.4258780937E-15      0.3343747044E-15      0.6602822143E-16
 3   1      0.1930952487E-15      0.1425440785E-15      0.4401238052E-16
 4   1      0.9867193863E-16      0.1093475359E-15      0.2421435491E-16
 0   2      0.1898965477E-14      0.1669244090E-14      0.6272229639E-16
 1   2      0.4597709333E-15      0.3677019100E-15      0.3119352443E-16
 2   2      0.1999306108E-15      0.1569594039E-15      0.1654245173E-16
 3   2      0.9039723055E-16      0.6651163919E-16      0.1389404211E-16
 4   2      0.4671733668E-16      0.5231754891E-16      0.1420718886E-16
 0   3      0.7914578909E-15      0.6355206298E-15      0.1213587154E-15
 1   3      0.1655484341E-15      0.1190989251E-15      0.3415241315E-16
 2   3      0.7154229729E-16      0.4930533790E-16      0.1371750986E-16
 3   3      0.2943828450E-16      0.1791917091E-16      0.5969313209E-17
 4   3      0.2533349434E-16      0.2447045076E-16      0.3587938993E-17
 0   4      0.5580435300E-15      0.6405721462E-15      0.2917599281E-15
 1   4      0.1990931363E-15      0.1936665976E-15      0.1445031218E-15
 2   4      0.8774503189E-16      0.8656569479E-16      0.6396393747E-16
 3   4      0.4680606516E-16      0.4415722343E-16      0.3683060978E-16
 4   4      0.5235679302E-18      0.8550981106E-17      0.7931055167E-17
 0   0      0.1952412641E-11      0.2778217832E-11      0.1518687562E-12
 1   0      0.9457875748E-13      0.2773656273E-12      0.3237440053E-13
 2   0      0.2779669342E-13      0.1177069070E-12      0.1421212436E-13
 3   0      0.2794593441E-13      0.1387020227E-13      0.6436890350E-14
 4   0      0.1127039460E-12      0.1378804233E-12      0.2543738125E-14
 0   1      0.3842328503E-12      0.6194214443E-12      0.4405838035E-12
 1   1      0.9979009400E-13      0.1531489066E-12      0.4866417935E-13
 2   1      0.4389936013E-13      0.7007620235E-13      0.1995671484E-13
 3   1      0.2148255004E-13      0.3379464144E-13      0.3489957069E-14
 4   1      0.4239066177E-14      0.1095025588E-13      0.1870817762E-13
 0   2      0.1641113256E-12      0.2469137739E-12      0.1856022063E-12
 1   2      0.4000352708E-13      0.5905373388E-13      0.2464362161E-13
 2   2      0.1760571295E-13      0.2693019312E-13      0.1030665259E-13
 3   2      0.8366197365E-14      0.1276617468E-13      0.2825104576E-14
 4   2      0.2443893181E-14      0.4773900340E-14      0.6838789355E-14
 0   3      0.8738853581E-13      0.1315172958E-12      0.1052561284E-12
 1   3      0.2012332436E-13      0.3064777443E-13      0.1562591403E-13
 2   3      0.8850677006E-14      0.1397922087E-13      0.6593110574E-14
 3   3      0.4096044885E-14      0.6547088078E-14      0.2126352210E-14
 4   3      0.1531116966E-14      0.2674742536E-14      0.3506841421E-14
 0   4      0.2720737761E-13      0.4883786687E-13      0.6014892182E-13
 1   4      0.3572709924E-14      0.9802467842E-14      0.1186202083E-13
 2   4      0.1575614715E-14      0.4552734229E-14      0.5093853794E-14
 3   4      0.4934683472E-15      0.2010305567E-14      0.2138861370E-14
 4   4      0.8799510534E-15      0.1122097305E-14      0.1371630990E-14
